"","i","j","S","OS","WN","ST"
"1","network_1","network_2",0.210084033613445,0.229090909090909,0.475311120032116,0.246220210941207
"2","network_1","network_3",0.630532544378698,0.0638297872340425,0.801218339211286,0.737388551977243
"3","network_1","network_4",0.569241808179861,0.134228187919463,0.805013927576602,0.670785739657139
"4","network_1","network_5",0.761791329204383,0.142857142857143,0.892894792325532,0.75003764946839
"5","network_1","network_6",0.726403823178017,0.315789473684211,0.96551724137931,0.6497277676951
"6","network_1","network_7",0.708518368994752,0,0.940188877229801,0.940188877229801
"7","network_1","network_8",0.666162913707118,0,0.853658536585366,0.853658536585366
"8","network_1","network_9",0.734767025089606,0.285714285714286,0.943074003795066,0.657359718080781
"9","network_1","network_10",0.730951215532713,0,0.829788941497472,0.829788941497472
"10","network_1","network_11",0.795145631067961,0,0.924489268166537,0.924489268166537
"11","network_1","network_12",0.707774798927614,0.13953488372093,0.862655601659751,0.723120717938821
"12","network_1","network_13",0.861633599587735,0,0.998540145985402,0.998540145985402
"13","network_1","network_14",0.840072694229896,0,1,1
"14","network_2","network_3",0.612909794339239,0.13953488372093,0.770526315789474,0.630991432068543
"15","network_2","network_4",0.642335766423358,0.142857142857143,0.806941431670282,0.664084288813139
"16","network_2","network_5",0.697970063563666,0.285714285714286,0.935825430439186,0.6501111447249
"17","network_2","network_6",0.697970063563666,0.285714285714286,0.956303993990234,0.670589708275948
"18","network_2","network_7",0.731319554848967,0,0.969453376205788,0.969453376205788
"19","network_2","network_8",0.686652977412731,0,0.919864152034106,0.919864152034106
"20","network_2","network_9",0.745310384838523,0,0.970123381258285,0.970123381258285
"21","network_2","network_10",0.714285714285714,0,0.896790980052038,0.896790980052038
"22","network_2","network_11",0.791796146674953,0,0.941925568119442,0.941925568119442
"23","network_2","network_12",0.669565217391304,0.140845070422535,0.908760780753518,0.767915710330983
"24","network_2","network_13",0.844812554489974,0,0.974005305039788,0.974005305039788
"25","network_2","network_14",0.841651986690155,0,0.984631017401245,0.984631017401245
"26","network_3","network_4",0.20610904938624,0.218323586744639,0.440926115083419,0.222602528338779
"27","network_3","network_5",0.474974463738509,0.384615384615385,0.775081256771398,0.390465872156013
"28","network_3","network_6",0.474974463738509,0.290322580645161,0.802140720919251,0.51181814027409
"29","network_3","network_7",0.527807147388454,0.33210332103321,0.816424540761196,0.484321219727986
"30","network_3","network_8",0.459151361621279,0.326963906581741,0.700787401574803,0.373823494993062
"31","network_3","network_9",0.572497661365762,0.327868852459016,0.84657634566093,0.518707493201914
"32","network_3","network_10",0.557809330628803,0.229508196721312,0.744924688932547,0.515416492211236
"33","network_3","network_11",0.619433198380567,0.136363636363636,0.827880891974897,0.69151725561126
"34","network_3","network_12",0.448024718605164,0.330708661417323,0.747440273037543,0.41673161162022
"35","network_3","network_13",0.671845700508974,0.285714285714286,0.963636363636364,0.677922077922078
"36","network_3","network_14",0.630532544378698,0.580645161290323,0.964131994261119,0.383486832970797
"37","network_4","network_5",0.561421065799349,0.306122448979592,0.813100898045431,0.506978449065839
"38","network_4","network_6",0.561421065799349,0.198581560283688,0.867667121418827,0.669085561135139
"39","network_4","network_7",0.527807147388454,0.16580310880829,0.826844382088156,0.661041273279866
"40","network_4","network_8",0.481965663884076,0.284697508896797,0.760771704180064,0.476074195283267
"41","network_4","network_9",0.633333333333333,0.104575163398693,0.856362124272306,0.751786960873613
"42","network_4","network_10",0.610328638497653,0,0.760771704180064,0.760771704180064
"43","network_4","network_11",0.686058174523571,0.230769230769231,0.894294216586881,0.66352498581765
"44","network_4","network_12",0.553429370027951,0.180722891566265,0.785186726308124,0.604463834741859
"45","network_4","network_13",0.74448285030577,0,0.963011031797534,0.963011031797534
"46","network_4","network_14",0.66258246936852,0,0.965368631676158,0.965368631676158
"47","network_5","network_6",0.176974892835273,0.163636363636364,0.346899444507425,0.183263080871062
"48","network_5","network_7",0.306620209059233,0.236301369863014,0.779876403516407,0.543575033653393
"49","network_5","network_8",0.304142809026608,0.235294117647059,0.716640502354788,0.481346384707729
"50","network_5","network_9",0.42970297029703,0.275590551181102,0.712702774576722,0.43711222339562
"51","network_5","network_10",0.322049405306496,0.147527242246438,0.75378195096505,0.606254708718612
"52","network_5","network_11",0.49402390438247,0.362903225806452,0.857169546940682,0.49426632113423
"53","network_5","network_12",0.347014925373134,0.334341906202723,0.729134992398176,0.394793086195453
"54","network_5","network_13",0.476923076923077,0.0521739130434782,0.743083003952569,0.690909090909091
"55","network_5","network_14",0.53530135301353,0,0.787603130949863,0.787603130949863
"56","network_6","network_7",0.327816091954023,0.1664,0.703828697777261,0.53742869777726
"57","network_6","network_8",0.323475355054302,0.276228419654714,0.661538461538462,0.385310041883747
"58","network_6","network_9",0.404494382022472,0.225,0.680431944938887,0.455431944938887
"59","network_6","network_10",0.363047001620745,0.03971119133574,0.621421678996462,0.581710487660722
"60","network_6","network_11",0.465738758029979,0.176470588235294,0.784213223987699,0.607742635752405
"61","network_6","network_12",0.347014925373134,0.262008733624454,0.65031185031185,0.388303116687396
"62","network_6","network_13",0.506644048628782,0.0869565217391304,0.830375699440448,0.743419177701317
"63","network_6","network_14",0.56479217603912,0.0666666666666667,0.836672738312083,0.770006071645416
"64","network_7","network_8",0.175608130623126,0.227502338634238,0.415976548186149,0.188474209551911
"65","network_7","network_9",0.414983164983165,0.229601518026565,0.66337113501987,0.433769616993305
"66","network_7","network_10",0.364721057723315,0.181818181818182,0.620650953984287,0.438832772166105
"67","network_7","network_11",0.411671567518661,0.309462915601023,0.739040954928998,0.429578039327975
"68","network_7","network_12",0.32894470326109,0.295964125560538,0.737077877325982,0.441113751765444
"69","network_7","network_13",0.518398518861375,0.142857142857143,0.730961985087398,0.588104842230255
"70","network_7","network_14",0.507406634675569,0.221606648199446,0.748179469109702,0.526572820910256
"71","network_8","network_9",0.331992922631494,0.333186425738211,0.633484162895928,0.300297737157717
"72","network_8","network_10",0.339241171064724,0.318061340401363,0.704225352112676,0.386164011711313
"73","network_8","network_11",0.417636453040485,0.282685512367491,0.700824499411072,0.418138987043581
"74","network_8","network_12",0.34531059683313,0.363429869392391,0.720010357998317,0.356580488605926
"75","network_8","network_13",0.503916013997667,0.148936170212766,0.670865097779251,0.521928927566485
"76","network_8","network_14",0.468091745982212,0.268585131894485,0.695427788081606,0.426842656187122
"77","network_9","network_10",0.173611111111111,0.120848938826467,0.355783751132588,0.234934812306121
"78","network_9","network_11",0.398365679264556,0.213270142180095,0.670454545454545,0.457184403274451
"79","network_9","network_12",0.411878631375081,0.246977547495682,0.672286617492097,0.425309069996415
"80","network_9","network_13",0.429069455618128,0.178173719376392,0.682,0.503826280623608
"81","network_9","network_14",0.391136801541426,0.195121951219512,0.651465798045603,0.456343846826091
"82","network_10","network_11",0.419279698978678,0.267326732673267,0.700824499411072,0.433497766737805
"83","network_10","network_12",0.339285714285714,0.4189852700491,0.75701839303001,0.33803312298091
"84","network_10","network_13",0.388659406684191,0.230769230769231,0.628989361702128,0.398220130932897
"85","network_10","network_14",0.320242770439129,0.245677888989991,0.594014313597918,0.348336424607927
"86","network_11","network_12",0.181626743879968,0.172413793103448,0.35535858178888,0.182944788685432
"87","network_11","network_13",0.416542695626302,0.362903225806452,0.766721044045677,0.403817818239226
"88","network_11","network_14",0.420124481327801,0.237691001697793,0.701492537313433,0.46380153561564
"89","network_12","network_13",0.337264742785445,0.211853720050441,0.622764936764065,0.410911216713623
"90","network_12","network_14",0.429723251252996,0.179523141654979,0.621940928270042,0.442417786615063
"91","network_13","network_14",0.257066349300803,0.095890410958904,0.37402413058907,0.278133719630166
