"","i","j","S","OS","WN","ST"
"76","network_8","network_14",0.767022828022386,0.569365645670138,0.922521247322283,0.353155601652145
"77","network_9","network_10",0.490986352512142,0.407877707705978,0.673771767679012,0.265894059973034
"78","network_9","network_11",0.685891409571937,0.508146903670325,0.858338850776409,0.350191947106084
"79","network_9","network_12",0.6959938131099,0.547487795302493,0.860596943334583,0.31310914803209
"80","network_9","network_13",0.71409112791362,0.479167836698559,0.880701071627656,0.401533234929096
"81","network_9","network_14",0.678071905112638,0.485426827170242,0.85913746416015,0.373710636989909
"82","network_10","network_11",0.734266444565251,0.573735245297902,0.899199359212508,0.325464113914606
"83","network_10","network_12",0.6463630453853,0.71822903158462,0.906890595608519,0.188661564023898
"84","network_10","network_13",0.725825036561006,0.60768257722124,0.900464326449086,0.292781749227846
"85","network_10","network_14",0.644905041177438,0.565597175854225,0.871895174252315,0.30629799839809
"86","network_11","network_12",0.481126689736616,0.45810622117073,0.658308650291208,0.200202429120478
"87","network_11","network_13",0.699133520640467,0.656045598782639,0.914026776890147,0.257981178107508
"88","network_11","network_14",0.701658725430253,0.545434136534519,0.878693703777866,0.333259567243348
"89","network_12","network_13",0.650665747771986,0.527931555684777,0.864648147105114,0.336716591420336
"90","network_12","network_14",0.710493382805015,0.465663572348812,0.856164227426349,0.390500655077537
"91","network_13","network_14",0.562936194391157,0.344648171387446,0.665015752287191,0.320367580899745
