"","i","j","S","OS","WN","ST"
"1","network_1","network_2",0.425742574257426,0.444444444444444,0.68,0.235555555555556
"2","network_1","network_3",0.78494623655914,0.25,0.892857142857143,0.642857142857143
"3","network_1","network_4",0.741935483870968,0.368421052631579,0.894736842105263,0.526315789473684
"4","network_1","network_5",0.869565217391304,0.333333333333333,0.970588235294118,0.637254901960784
"5","network_1","network_6",0.847826086956522,0.666666666666667,0.982608695652174,0.315942028985507
"6","network_1","network_7",0.84,0.6,0.984615384615385,0.384615384615385
"7","network_1","network_8",0.842105263157895,0.714285714285714,0.986928104575163,0.272642390289449
"8","network_1","network_9",0.852631578947368,0.5,0.984496124031008,0.484496124031008
"9","network_1","network_10",0.872727272727273,0.2,0.973856209150327,0.773856209150327
"10","network_1","network_11",0.89010989010989,0.2,0.967741935483871,0.767741935483871
"11","network_1","network_12",0.838383838383838,0.4,0.956204379562044,0.556204379562044
"12","network_1","network_13",0.931818181818182,1,1,0
"13","network_1","network_14",0.914893617021277,1,1,0
"14","network_2","network_3",0.78,0.333333333333333,0.886178861788618,0.552845528455285
"15","network_2","network_4",0.8,0.333333333333333,0.904,0.570666666666667
"16","network_2","network_5",0.838383838383838,0.5,0.972789115646258,0.472789115646258
"17","network_2","network_6",0.838383838383838,0.714285714285714,0.984126984126984,0.26984126984127
"18","network_2","network_7",0.850467289719626,0.714285714285714,0.985815602836879,0.271529888551165
"19","network_2","network_8",0.834710743801653,0.777777777777778,0.98780487804878,0.210027100271003
"20","network_2","network_9",0.862745098039216,0.5,0.985714285714286,0.485714285714286
"21","network_2","network_10",0.846153846153846,0.5,0.975609756097561,0.475609756097561
"22","network_2","network_11",0.897959183673469,0.2,0.97037037037037,0.77037037037037
"23","network_2","network_12",0.811320754716981,0.5,0.959459459459459,0.459459459459459
"24","network_2","network_13",0.936842105263158,1,1,0
"25","network_2","network_14",0.920792079207921,1,1,0
"26","network_3","network_4",0.41304347826087,0.428571428571429,0.642857142857143,0.214285714285714
"27","network_3","network_5",0.67032967032967,0.6,0.91044776119403,0.31044776119403
"28","network_3","network_6",0.67032967032967,0.538461538461538,0.893805309734513,0.355343771272975
"29","network_3","network_7",0.717171717171717,0.583333333333333,0.921875,0.338541666666667
"30","network_3","network_8",0.699115044247788,0.5625,0.907284768211921,0.344784768211921
"31","network_3","network_9",0.74468085106383,0.636363636363636,0.937007874015748,0.300644237652112
"32","network_3","network_10",0.761467889908257,0.5,0.933774834437086,0.433774834437086
"33","network_3","network_11",0.777777777777778,0.333333333333333,0.918032786885246,0.584699453551913
"34","network_3","network_12",0.653061224489796,0.575757575757576,0.896296296296296,0.32053872053872
"35","network_3","network_13",0.816091954022989,0.714285714285714,0.981651376146789,0.267365661861075
"36","network_3","network_14",0.78494623655914,0.75,0.982142857142857,0.232142857142857
"37","network_4","network_5",0.736263736263736,0.523809523809524,0.926470588235294,0.40266106442577
"38","network_4","network_6",0.736263736263736,0.529411764705882,0.930434782608696,0.401023017902813
"39","network_4","network_7",0.717171717171717,0.5,0.923076923076923,0.423076923076923
"40","network_4","network_8",0.716814159292035,0.583333333333333,0.934640522875817,0.351307189542484
"41","network_4","network_9",0.787234042553192,0.529411764705882,0.937984496124031,0.408572731418149
"42","network_4","network_10",0.798165137614679,0.333333333333333,0.934640522875817,0.601307189542484
"43","network_4","network_11",0.822222222222222,0.454545454545455,0.951612903225806,0.497067448680352
"44","network_4","network_12",0.73469387755102,0.4,0.912408759124088,0.512408759124088
"45","network_4","network_13",0.862068965517241,0.333333333333333,0.981981981981982,0.648648648648649
"46","network_4","network_14",0.806451612903226,0.714285714285714,0.982456140350877,0.268170426065163
"47","network_5","network_6",0.377777777777778,0.391304347826087,0.591240875912409,0.199936528086322
"48","network_5","network_7",0.530612244897959,0.617021276595745,0.881578947368421,0.264557670772676
"49","network_5","network_8",0.571428571428571,0.527272727272727,0.851428571428571,0.324155844155844
"50","network_5","network_9",0.634408602150538,0.5,0.841059602649007,0.341059602649007
"51","network_5","network_10",0.574074074074074,0.541666666666667,0.874285714285714,0.332619047619048
"52","network_5","network_11",0.685393258426966,0.67741935483871,0.931506849315068,0.254087494476359
"53","network_5","network_12",0.56701030927835,0.555555555555556,0.849056603773585,0.293501048218029
"54","network_5","network_13",0.674418604651163,0.222222222222222,0.894736842105263,0.672514619883041
"55","network_5","network_14",0.717391304347826,0.4,0.911764705882353,0.511764705882353
"56","network_6","network_7",0.551020408163265,0.459459459459459,0.847328244274809,0.38786878481535
"57","network_6","network_8",0.589285714285714,0.51219512195122,0.87012987012987,0.357934748178651
"58","network_6","network_9",0.612903225806452,0.435897435897436,0.830769230769231,0.394871794871795
"59","network_6","network_10",0.611111111111111,0.333333333333333,0.844155844155844,0.510822510822511
"60","network_6","network_11",0.662921348314607,0.481481481481481,0.888,0.406518518518519
"61","network_6","network_12",0.56701030927835,0.478260869565217,0.826086956521739,0.347826086956522
"62","network_6","network_13",0.697674418604651,0.333333333333333,0.910714285714286,0.577380952380952
"63","network_6","network_14",0.739130434782609,0.230769230769231,0.91304347826087,0.682274247491639
"64","network_7","network_8",0.4,0.459459459459459,0.644970414201183,0.185510954741724
"65","network_7","network_9",0.623762376237624,0.44,0.806896551724138,0.366896551724138
"66","network_7","network_10",0.586206896551724,0.392857142857143,0.798816568047337,0.405959425190194
"67","network_7","network_11",0.628865979381443,0.523809523809524,0.857142857142857,0.333333333333333
"68","network_7","network_12",0.542857142857143,0.511111111111111,0.856209150326797,0.345098039215686
"69","network_7","network_13",0.723404255319149,0.333333333333333,0.874015748031496,0.540682414698163
"70","network_7","network_14",0.7,0.448275862068966,0.876923076923077,0.428647214854111
"71","network_8","network_9",0.582608695652174,0.549295774647887,0.80952380952381,0.260228034875922
"72","network_8","network_10",0.553846153846154,0.573333333333333,0.833333333333333,0.26
"73","network_8","network_11",0.675675675675676,0.5,0.865030674846626,0.365030674846626
"74","network_8","network_12",0.579831932773109,0.580645161290323,0.852272727272727,0.271627565982405
"75","network_8","network_13",0.759259259259259,0.384615384615385,0.893333333333333,0.508717948717949
"76","network_8","network_14",0.701754385964912,0.483870967741935,0.895424836601307,0.411553868859372
"77","network_9","network_10",0.405405405405405,0.326732673267327,0.595238095238095,0.268505421970768
"78","network_9","network_11",0.608695652173913,0.422222222222222,0.81294964028777,0.390727418065548
"79","network_9","network_12",0.62,0.461538461538462,0.815789473684211,0.354251012145749
"80","network_9","network_13",0.640449438202247,0.393939393939394,0.841269841269841,0.447330447330447
"81","network_9","network_14",0.6,0.4,0.813953488372093,0.413953488372093
"82","network_10","network_11",0.663551401869159,0.488372093023256,0.865030674846626,0.37665858182337
"83","network_10","network_12",0.565217391304348,0.645161290322581,0.875,0.229838709677419
"84","network_10","network_13",0.653846153846154,0.523809523809524,0.866666666666667,0.342857142857143
"85","network_10","network_14",0.563636363636364,0.48,0.830065359477124,0.350065359477124
"86","network_11","network_12",0.395833333333333,0.373737373737374,0.578231292517007,0.204493918779633
"87","network_11","network_13",0.623529411764706,0.575757575757576,0.884297520661157,0.308539944903581
"88","network_11","network_14",0.626373626373626,0.459459459459459,0.838709677419355,0.379250217959895
"89","network_12","network_13",0.56989247311828,0.441860465116279,0.82089552238806,0.379035057271781
"90","network_12","network_14",0.636363636363636,0.380952380952381,0.81021897810219,0.429266597149809
"91","network_13","network_14",0.477272727272727,0.26984126984127,0.585585585585586,0.315744315744316
