"","i","j","S","OS","WN","ST"
"66","network_7","network_10",0.547169811320755,0.346153846153846,0.767123287671233,0.420969441517387
"67","network_7","network_11",0.590909090909091,0.523809523809524,0.850746268656716,0.326936744847193
"68","network_7","network_12",0.538461538461538,0.5,0.849315068493151,0.349315068493151
"69","network_7","network_13",0.682926829268293,0.333333333333333,0.851851851851852,0.518518518518519
"70","network_7","network_14",0.680851063829787,0.384615384615385,0.859649122807018,0.475033738191633
"71","network_8","network_9",0.5,0.529411764705882,0.777777777777778,0.248366013071895
"72","network_8","network_10",0.53968253968254,0.483870967741935,0.833333333333333,0.349462365591398
"73","network_8","network_11",0.590909090909091,0.476190476190476,0.835820895522388,0.359630419331912
"74","network_8","network_12",0.519230769230769,0.551724137931034,0.8375,0.285775862068966
"75","network_8","network_13",0.682926829268293,0.272727272727273,0.851851851851852,0.579124579124579
"76","network_8","network_14",0.638297872340426,0.466666666666667,0.859649122807018,0.392982456140351
"77","network_9","network_10",0.3125,0.244444444444444,0.527777777777778,0.283333333333333
"78","network_9","network_11",0.590909090909091,0.409090909090909,0.805970149253731,0.396879240162822
"79","network_9","network_12",0.604166666666667,0.44,0.805555555555556,0.365555555555556
"80","network_9","network_13",0.609756097560976,0.333333333333333,0.814814814814815,0.481481481481481
"81","network_9","network_14",0.595744680851064,0.4,0.789473684210526,0.389473684210526
"82","network_10","network_11",0.590909090909091,0.45,0.835820895522388,0.385820895522388
"83","network_10","network_12",0.519230769230769,0.592592592592593,0.8625,0.269907407407407
"84","network_10","network_13",0.560975609756098,0.375,0.814814814814815,0.439814814814815
"85","network_10","network_14",0.48936170212766,0.409090909090909,0.771929824561403,0.362838915470494
"86","network_11","network_12",0.340909090909091,0.354166666666667,0.537313432835821,0.183146766169154
"87","network_11","network_13",0.609756097560976,0.5625,0.87037037037037,0.30787037037037
"88","network_11","network_14",0.613636363636364,0.411764705882353,0.824561403508772,0.412796697626419
"89","network_12","network_13",0.51219512195122,0.368421052631579,0.777777777777778,0.409356725146199
"90","network_12","network_14",0.617021276595745,0.380952380952381,0.771929824561403,0.390977443609023
"91","network_13","network_14",0.439024390243902,0.233333333333333,0.574074074074074,0.340740740740741
