"","i","j","S","OS","WN","ST"
"1","network_1","network_2",0.422970843183609,0.442724458204334,0.67750257997936,0.234778121775026
"2","network_1","network_3",0.784921369102683,0.238095238095238,0.892822966507177,0.654727728411939
"3","network_1","network_4",0.741905642923219,0.352272727272727,0.894736842105263,0.542464114832536
"4","network_1","network_5",0.869503546099291,0.333333333333333,0.969797912502776,0.636464579169443
"5","network_1","network_6",0.847754137115839,0.625,0.982607380520266,0.357607380520266
"6","network_1","network_7",0.839421918908069,0.375,0.984378755106945,0.609378755106945
"7","network_1","network_8",0.837091140044459,0.416666666666667,0.986019736842105,0.569353070175439
"8","network_1","network_9",0.85261524822695,0.5,0.984283625730994,0.484283625730994
"9","network_1","network_10",0.869976359338062,0.166666666666667,0.972039473684211,0.805372807017544
"10","network_1","network_11",0.889990328820116,0.166666666666667,0.967530767216549,0.800864100549882
"11","network_1","network_12",0.8379705400982,0.375,0.954934210526316,0.579934210526316
"12","network_1","network_13",0.93149974052932,NA,1,NA
"13","network_1","network_14",0.914893617021277,NA,1,NA
"14","network_2","network_3",0.778582930756844,0.331818181818182,0.884893048128342,0.55307486631016
"15","network_2","network_4",0.798711755233494,0.333333333333333,0.903250773993808,0.569917440660475
"16","network_2","network_5",0.837037037037037,0.5,0.972635889798958,0.472635889798958
"17","network_2","network_6",0.837037037037037,0.65,0.984026369168357,0.334026369168357
"18","network_2","network_7",0.850454227812718,0.416666666666667,0.985797743755036,0.56913107708837
"19","network_2","network_8",0.832780541735766,0.4375,0.987438725490196,0.549938725490196
"20","network_2","network_9",0.862268518518518,0.333333333333333,0.985702614379085,0.652369281045752
"21","network_2","network_10",0.845238095238095,0.333333333333333,0.974877450980392,0.641544117647059
"22","network_2","network_11",0.896885521885522,0.166666666666667,0.97036874451273,0.803702077846064
"23","network_2","network_12",0.811253561253561,0.4375,0.959191176470588,0.521691176470588
"24","network_2","network_13",0.935636856368564,NA,1,NA
"25","network_2","network_14",0.920409771473601,NA,1,NA
"26","network_3","network_4",0.41304347826087,0.428104575163399,0.64274322169059,0.214638646527191
"27","network_3","network_5",0.670289855072464,0.598214285714286,0.907479861910242,0.309265576195956
"28","network_3","network_6",0.670289855072464,0.527272727272727,0.893730407523511,0.366457680250784
"29","network_3","network_7",0.715750615258409,0.571428571428571,0.920298879202989,0.348870307774417
"30","network_3","network_8",0.688351719662557,0.555555555555556,0.899905303030303,0.344349747474747
"31","network_3","network_9",0.744565217391304,0.607142857142857,0.935858585858586,0.328715728715729
"32","network_3","network_10",0.75552104899931,0.479166666666667,0.928503787878788,0.449337121212121
"33","network_3","network_11",0.777667984189723,0.330357142857143,0.917232021709634,0.586874878852491
"34","network_3","network_12",0.651755852842809,0.565789473684211,0.892613636363636,0.326824162679426
"35","network_3","network_13",0.815482502651113,0.65,0.981649831649832,0.331649831649832
"36","network_3","network_14",0.784921369102683,0.75,0.98213716108453,0.23213716108453
"37","network_4","network_5",0.736231884057971,0.522727272727273,0.92449478125694,0.401767508529667
"38","network_4","network_6",0.736231884057971,0.484848484848485,0.930429522081065,0.44558103723258
