0 259
2 265
4 274
10 257
10 259
10 265
12 260
13 257
15 274
15 267
20 257
20 282
20 265
30 256
36 257
36 283
36 260
36 265
52 256
52 257
52 259
52 260
52 274
52 282
52 283
66 257
71 257
72 283
90 265
90 282
119 259
123 257
123 282
123 260
125 265
125 274
125 259
125 282
130 283
147 256
147 283
159 256
159 257
162 273
163 265
171 282
175 265
175 274
177 274
195 259
199 259
211 257
230 282
234 257
235 260
236 257
242 265
244 265
