8 265
10 257
15 265
15 274
19 256
19 257
29 257
34 265
37 257
37 274
37 270
41 256
41 257
41 274
44 256
49 265
51 280
51 270
59 265
61 280
65 270
71 256
71 265
82 257
88 265
91 256
91 274
105 262
113 265
115 263
128 265
128 274
130 257
130 265
161 263
170 257
176 256
176 257
179 257
185 265
189 257
194 256
194 257
194 265
195 256
196 265
202 256
202 257
202 274
202 265
223 257
224 257
234 257
234 274
235 262
235 263
244 265
